person,imagenum,Male,Asian,White,Black,Baby,Child,Youth,Middle Aged,Senior,Black Hair,Blond Hair,Brown Hair,Bald,No Eyewear,Eyeglasses,Sunglasses,Mustache,Smiling,Frowning,Chubby,Blurry,Harsh Lighting,Flash,Soft Lighting,Outdoor,Curly Hair,Wavy Hair,Straight Hair,Receding Hairline,Bangs,Sideburns,Fully Visible Forehead,Partially Visible Forehead,Obstructed Forehead,Bushy Eyebrows,Arched Eyebrows,Narrow Eyes,Eyes Open,Big Nose,Pointy Nose,Big Lips,Mouth Closed,Mouth Slightly Open,Mouth Wide Open,Teeth Not Visible,No Beard,Goatee,Round Jaw,Double Chin,Wearing Hat,Oval Face,Square Face,Round Face,Color Photo,Posed Photo,Attractive Man,Attractive Woman,Indian,Gray Hair,Bags Under Eyes,Heavy Makeup,Rosy Cheeks,Shiny Skin,Pale Skin,5 o' Clock Shadow,Strong Nose-Mouth Lines,Wearing Lipstick,Flushed Face,High Cheekbones,Brown Eyes,Wearing Earrings,Wearing Necktie,Wearing Necklace
George W Bush,270,1.749672369,-1.481752101,1.132073833,-1.538130042,-2.067831974,-1.497651148,-0.954319122,-0.202809114,0.636201618,-1.468080158,-0.83611474,-3.032897429,-0.293130253,0.934391187,-1.193469182,-1.070800471,-0.839167244,-1.551436422,1.643731667,-0.518087761,-0.562949694,-0.70999333,-1.147410959,1.370826007,0.74852392,-0.188854802,0.547824998,0.114961663,1.359623516,-0.608827636,0.141909796,-0.077799869,-0.572906511,-0.382972064,-0.843673707,-0.681514883,1.605823549,0.597852733,0.759513008,0.371221103,-1.223983292,1.17693107,-1.147326356,-0.921259402,1.047707365,0.68351865,-0.113267368,0.030994613,-0.002159475,0.27530033,0.553901841,-0.216213548,-1.155701435,4.296087104,-0.258039353,-0.102706813,-0.827622988,-1.697552588,0.211402337,0.429554554,-1.005670744,-0.340139287,-0.549564558,-1.04785334,0.752389,-0.396156541,-0.964137693,0.829019735,-0.918924476,0.246364741,-0.881278628,0.406545306,-0.620871504
George W Bush,271,1.254826476,-0.51706653,0.461756413,-1.866203762,-2.519032932,-1.060271729,-0.860330422,0.020892053,-0.686571311,-0.900346084,-0.66209207,-1.461168296,-0.602517861,0.270771134,-0.611202495,-0.962524143,-0.03754654,-1.128812677,1.124811415,-0.714274589,-1.509709153,0.260837307,-1.330320705,0.757741706,0.751949052,0.474482736,-0.385045145,-0.403586073,1.149819681,-0.857620696,-0.177715514,0.902799214,-0.703072176,-0.884012483,-0.7325235,-1.16768911,2.246094451,0.228131341,0.497973095,-0.105350392,0.714965599,0.271199892,-0.300679,-1.413552047,0.232393653,-0.32599072,-0.134874286,0.268147973,-0.19627931,-1.053722769,0.241449295,-0.339215068,-0.782604851,0.215837877,-0.670099746,0.711195425,-0.679488653,-0.728680289,-0.42201636,0.374314794,-1.078962469,0.240375247,-0.727998041,2.042348075,-0.099840482,0.095475655,-1.638713878,-2.001271147,-1.170433628,1.36859171,-1.008822393,0.621579801,-0.848989396
George W Bush,272,2.397524956,-1.010733988,0.150887513,-0.799719235,-1.852678637,-1.028942846,-1.352750296,-0.106089281,-0.148823314,-1.781030203,-0.627068856,-1.183434847,-0.333426413,0.296337945,-1.507426119,-0.775123097,-0.84370214,-1.136873943,1.645065838,0.354810724,0.487780715,1.373232308,-1.562197893,0.090822673,0.933870058,0.408736791,0.036287373,-0.966788302,0.203551912,-0.549576724,0.003252879,-0.275800169,-0.538690042,-0.122154876,0.083716332,-1.053565442,1.098392494,0.854872614,0.913810413,-0.365191072,-0.67001199,-0.217193747,-0.23253581,-1.112465988,0.691538224,-0.018553845,-0.119994187,0.06931258,0.131707549,0.226607184,-0.316599677,-0.084559913,-0.634834208,3.060932371,-0.930504165,-0.844905251,-1.113848061,-0.85804585,-0.232222487,1.236053425,-1.659006954,-0.484698057,-0.568070439,-1.091898277,0.056914731,0.725033336,-1.682473205,-1.752662232,-0.885731657,1.284451179,-0.95583484,0.530065829,-0.843925952
George W Bush,273,1.47848706,-1.388918536,1.28944014,-1.068924321,-1.35305823,-0.566389909,-0.925208744,-0.620181785,-0.106018025,-0.799979617,-0.975049425,-3.296588785,-0.478758408,1.03370821,-0.515562003,-1.156101487,-0.718009902,1.646122862,-1.654981576,-1.03608475,-0.535656982,-0.764499135,-1.208192791,1.256660148,1.518215055,0.807459068,0.137994675,-1.00354071,1.035550536,0.026167986,-0.125875428,0.108599028,-0.45653905,-0.043607234,-0.008680591,-2.855076783,2.087346341,1.056593109,0.771185673,0.196295176,-0.484391917,-1.608222155,-0.004621534,-0.466284432,-0.884061659,0.789910751,-0.655300885,0.199918694,0.05631454,-0.754634847,-0.563401888,-0.284891548,-0.289725785,5.421076755,0.417987112,-0.205138996,-0.258716841,-1.351261901,-0.003049543,0.866965653,-0.948085013,-0.057998159,-0.577417967,-1.900992156,0.691862134,0.348490027,-1.067218073,0.138654522,0.447168951,0.208746324,-1.1505515,0.536903288,-0.067959022
George W Bush,274,2.234141316,-0.778849011,0.845650339,-1.333861622,-1.265099224,-1.638125804,-0.736700081,-0.028653589,-0.266299567,-1.57769763,-0.990984231,-1.145961577,-0.479350557,0.322696467,-1.020146269,-0.687480067,-0.352299797,-0.964044085,0.833627355,-0.384676654,-0.74461252,1.719811999,-1.190595909,-1.147654807,1.436186353,0.424145403,0.250675839,0.069931841,1.241967493,-1.30828923,0.268352197,1.98331519,-1.314970266,-1.432857583,-0.218179922,-1.952094862,1.381521889,0.196063872,1.028162416,0.088493003,-0.3349737,0.438870044,-0.535118152,-1.304367576,1.35594224,0.068650669,-0.350103437,0.182086824,-0.037059284,-0.222258855,0.042573061,0.133655067,-0.663419624,2.941438386,0.271946761,-0.410752153,-0.792715797,-1.305469821,0.351736168,1.198240989,-1.612350297,0.042823481,-0.452833391,0.582551943,0.903690862,0.610712336,-1.740218694,0.120303196,-1.242792418,0.858117428,-1.073963915,1.002673519,-0.739111757
George W Bush,275,1.631619799,-1.342936404,0.52714977,-1.869497884,-1.054750938,-0.258961527,-1.207366828,-0.574353708,-0.437016198,-0.895384128,-1.414900044,-2.577013342,-0.872485398,2.147816638,-0.882935571,-1.716355189,0.043486466,-1.634329682,1.719840335,0.946032826,-1.467387122,-0.095912809,-1.328266274,-0.287349448,0.202388324,0.304231448,-0.897397462,-0.296394911,0.123471453,-1.067322312,-0.169908885,0.677532849,-0.673165524,-0.472434859,0.651418987,-1.138131726,1.346995265,1.001110449,0.006696556,0.631833638,-0.30474611,-0.074349534,-0.561884639,-0.747298156,1.222358454,0.333739108,-0.064692472,0.333951972,0.310460511,-0.274762416,-0.692276191,-0.304807572,-0.11740323,10.41113137,-1.365850771,-0.664349237,-0.77348263,-0.692943118,-0.646422245,-0.441049585,-1.501717745,1.311416152,-1.821357774,-3.631782002,1.012897414,-1.282442869,-1.900956837,1.850862013,-1.540846955,-0.286178698,-1.235712928,0.143964585,-0.622615285
George W Bush,277,1.283494529,-1.929299718,1.349266662,-1.561617694,-2.299431079,-1.123004315,-1.298834605,-0.342143301,-0.037464271,-1.070415541,-1.239589696,-1.761305779,-0.993631435,0.111497833,0.084108352,-1.452803193,-0.306084003,-0.877295576,0.826580415,-0.607402105,-1.27393499,-0.748445652,-0.402227134,0.537014685,0.297795646,0.982118878,0.109120597,-0.663454894,1.763290148,-1.461561328,-0.191356931,1.480803018,-0.427278192,-1.176455779,-0.791537521,-0.744567925,1.884186372,0.42943784,0.493638963,0.672544605,-0.665020083,0.437784167,-0.155512358,-1.164898806,1.148891066,0.287163601,0.019134076,0.0360097,0.185076598,-1.41846917,0.090606285,-0.202492814,-0.516554449,1.201108918,0.092071422,0.935859669,-0.631383953,-1.50748687,0.164713015,0.125602865,-1.20983741,-2.379651717,-0.291705251,2.307633398,-0.173102475,-0.425419604,-0.986409384,-2.648169072,-0.806527875,-0.747204545,-0.929956065,0.741813175,-0.927552756
George W Bush,278,1.67185781,-1.090582083,2.145577811,-2.470306539,-1.799143368,-1.548861718,-1.175069171,-0.754588491,0.15156625,-1.12524155,-0.906848561,-1.265046468,-0.489554739,0.552976082,-0.002406576,-1.55678566,-1.264597932,1.096916783,-0.909585408,0.894185448,-0.531902323,-0.381599361,0.832017645,-0.314110014,-0.779523542,0.460507235,0.201143662,-0.622561436,1.097012449,-0.72957254,-0.156846427,0.371354086,-0.486252361,-1.350688377,0.759395796,-0.55128964,1.855416918,0.190254189,-0.07821596,-0.035397148,-1.961158848,-1.043519775,-0.130352699,-0.574110264,-1.319102249,0.483028357,-0.436619647,-0.191517997,1.238615806,-0.735282321,-1.395936193,0.070390564,-0.55013975,1.326181645,0.08754956,-0.4087766,-1.855054577,-2.542503353,0.212651531,-0.336303385,-2.11884975,-2.032933239,0.15820913,2.947768812,-0.118258343,0.034619902,-1.428726103,-1.866730875,-0.002754742,-0.366608188,-1.317244737,0.896748059,-0.567524983
George W Bush,279,1.725987839,-0.89953254,1.445527418,-2.286093978,-1.39163395,-0.832537159,-0.96634427,-0.447373756,0.21250651,-1.33288308,-1.100776787,-1.44043971,-0.799949483,0.621981062,-0.473173365,-1.327993509,-0.752755816,-1.380114256,1.415782147,-0.436104349,-1.805600132,0.389428455,-1.135953492,-0.171770997,1.470641888,0.369711086,-0.59788809,-0.374033066,1.200283009,-1.243123085,-0.064463201,0.912818937,-1.068060756,-0.832224371,-0.704667437,-1.09455459,2.219069551,0.871772217,-0.010539131,0.275571412,-1.15797692,0.668799435,-0.159197047,-1.385788008,1.481024717,1.11186322,-0.751357332,0.031259338,-0.208723361,-0.478020422,0.014582662,-0.045468965,-0.758217134,2.034559438,1.064724102,0.381482814,-0.204999833,-1.512484649,0.013877049,0.421586366,-1.305080935,-0.932314499,-0.819752284,2.18873669,0.520988863,-0.662173256,-1.03364153,-2.113924349,-1.620896418,-0.463719598,-1.204524825,0.953989167,-1.115845718
George W Bush,280,2.25594797,-1.772516051,2.191021985,-1.911996136,-1.379766421,-0.020616061,-1.276132716,-1.110489334,0.007724881,-1.312266864,-0.359678313,-0.338691761,-1.686271824,1.502946359,-1.437454227,-1.343729798,-1.032684132,-1.279667447,1.250453603,-0.610142224,-0.854343407,-1.312860519,-0.437064978,0.614338096,-0.031198529,1.420884905,0.085480569,-1.530174956,0.28321052,-0.627024078,-0.002711647,-0.459283772,-0.31682337,-0.793529768,0.097137675,-1.536686117,0.489854963,1.543423613,-0.700592655,0.372591015,-1.926916482,1.546674315,-0.757957616,-1.825636468,2.227495844,1.311246631,-0.79307183,0.044959669,-0.372216173,-1.063128573,-0.160513192,-0.018985452,-1.030123091,2.670819511,0.318997857,-0.279687909,-0.670065844,-2.074622153,-0.350217789,-0.815418097,-1.23491268,-1.931205999,-1.471490977,0.732151232,-0.307622875,-1.347953028,-1.410586326,-2.72782076,-1.283717107,0.210399428,-0.876994691,0.900930549,-0.728113304
George W Bush,281,1.404386731,-1.50286144,2.182129345,-1.808222149,-0.420368123,-0.595050341,-1.301884723,-0.666763419,0.089874768,-1.43514012,-1.125548251,-1.057992716,-1.161955836,1.32907939,-0.599983431,-1.419963765,-0.871061547,-0.77951209,0.402536316,-0.536408783,-0.587329804,-0.51503754,0.521945318,-0.576776552,-0.810008913,1.353420484,0.147607547,-1.429641309,0.939963198,-0.062658136,-0.348826795,-1.018692417,-0.296223915,-0.504329978,-0.352139468,-0.468514504,-0.851190408,2.068329743,0.239688656,0.330631966,-0.724829989,0.85007402,-0.732461179,-1.11671545,0.639965797,0.347980176,-0.308754757,-0.003933948,0.237352318,-1.063800788,0.115224944,-0.424005954,-0.769792401,1.156390183,-0.082480797,-0.011241493,-0.476248886,-1.61961575,0.513732203,-0.508331881,-1.022446364,-0.965459881,0.099092301,3.916733778,0.47508816,-0.558592916,-1.091660224,-0.849741902,-0.888433904,-1.548683676,-0.85924475,-0.396914724,-0.78689531
George W Bush,282,1.38307217,-0.841545565,0.856458469,-1.7575781,-1.803325422,-0.957245839,-1.236683582,-0.031815982,-0.047454606,-0.83336415,-1.337752514,0.018810795,-0.572760751,1.121664698,-0.848459558,-1.256468692,-0.463155386,-1.156177698,1.079891559,-0.41172578,-1.504354471,-0.240333708,-1.457487703,0.158375482,1.333997976,0.759919623,-0.371233392,-0.522327382,1.55814415,-0.945634905,-0.028559311,0.205514002,-1.036325015,-0.574488772,-0.308629022,-0.571285906,2.302972124,1.074745832,0.663860952,0.288136127,-0.949996008,0.432550911,-0.738686066,-1.546228663,1.624130234,1.052177562,-0.620407525,-0.020304522,-0.403697917,-0.4224704,0.019391733,0.024598159,-0.962711803,4.772830805,0.945533682,0.454287374,-0.422793647,-1.258708901,0.283178678,0.871671663,-1.628740506,-0.347637599,-0.733775911,-0.512956946,0.954322746,-0.109860999,-0.952409284,-0.279535116,-1.331018559,0.264313894,-1.380844286,0.983543342,-0.723046858
George W Bush,283,-0.272638186,-0.789210315,0.374486205,-1.597643021,-2.038470492,-0.323569984,-0.218241272,-0.438218559,-0.811958972,-1.983536807,-0.266676777,-1.228631006,-0.613749777,-2.346015432,-0.980217518,1.261132198,-0.743337484,0.048401352,0.064781302,0.096173747,0.47998184,-0.503642005,-0.81818474,0.729975873,0.479694494,-0.136746456,0.260643213,0.130099027,0.023359037,-0.804651308,-0.229645473,-1.238890908,-0.579921843,0.526088253,-0.025054351,-0.086644577,-0.185350578,0.439923451,-0.073740265,0.126223818,-0.463931206,-0.968243272,-0.836109727,0.365211619,-0.676927065,0.801681118,-0.460430418,0.23587339,-0.012213463,-0.471836706,-0.464184998,-0.655547303,-0.510864375,3.755353893,-0.009266059,-0.729504903,-0.422799864,-0.888147083,-0.3303907,-0.133016621,-0.045380311,1.816723289,-1.387498377,-4.00508513,-0.559101462,0.044229034,-0.572363746,1.748104445,-0.230220799,0.591603243,-0.473685533,-1.158092605,-0.185867565
George W Bush,284,1.830260126,-1.012365419,-0.388607921,-0.663616842,-1.978342295,-0.476847002,-1.418472055,-0.193975162,-0.724271686,-1.898046023,-0.727724894,-1.885232627,-0.048444836,0.578510376,-1.538244423,-0.890312845,-0.638622618,-1.137006173,1.27041249,0.438548945,-0.720550938,0.427196226,-1.594175459,0.661539448,1.286453759,0.292198049,-0.22377243,-0.516106146,0.670175819,-0.345703966,-0.282214348,-0.894888039,-0.467150255,0.172585862,0.053547015,-1.84874502,1.526746837,0.47635526,0.642156069,-0.778212771,0.070071533,-0.708789086,-0.661764326,-0.304411527,0.738942913,0.22037741,-0.515178756,0.257214952,0.07293188,0.095689344,-0.838513583,-0.072652907,-0.771769074,3.081819321,-0.626054762,-0.72779822,-0.73212695,-1.242605504,0.097258444,1.098269088,-1.44473158,0.779412311,-0.768101714,-0.898660159,0.52071957,0.448040775,-1.535859822,-1.303750571,-0.337586852,1.458560399,-0.993587896,0.684702923,-1.017000346
George W Bush,285,2.258800185,-0.897952892,-0.159997957,-1.146015955,-1.448197125,-0.44580545,-0.821700409,-0.254278096,-0.766227388,-1.681403529,-0.810077383,-0.517595429,0.02077676,0.00633458,-1.232680949,-0.732366625,-0.628750541,-1.352793899,1.658035568,-0.075133482,-1.015233254,0.279257761,-1.5018007,0.579280704,1.761040764,0.89788741,-0.169826538,-0.668596696,0.251684557,-0.452207343,-0.270981362,-0.844779742,-0.480558508,0.212231964,0.367573827,-2.180304563,1.443669095,0.808830593,0.396005379,-0.51283314,0.197873037,0.229855695,-0.652915026,-0.722496931,1.308465589,0.680345359,-0.820721407,0.191410302,0.254898312,0.107478646,-0.709762232,0.025588877,-0.608205954,3.664362892,0.122093716,-0.770217293,-0.64139886,-1.188517968,0.657107181,0.93223505,-1.344822865,0.240279897,-0.465171166,-0.427540028,0.824549514,0.174792423,-1.528556467,-0.78504787,-1.083956525,0.905290824,-1.002978604,0.412715466,-0.772037803
George W Bush,286,2.063770863,-0.658284583,1.040194693,-2.470661427,-2.322267763,-1.256740047,-1.116703935,-0.504314778,-0.014949936,-1.415173447,-0.946673473,-1.122827909,-0.609704443,1.232477851,-0.587237105,-1.588059444,-1.111317442,-0.675776277,0.911078309,-0.379578158,-2.178438176,0.261648509,-1.308099242,-0.621481892,1.02051224,0.630437501,0.249078156,-1.172163661,1.322738584,-0.986557893,0.158616546,0.910220827,-0.781854541,-1.044669401,0.500898058,-2.207875261,2.473381553,0.602999244,1.006262027,-0.014668663,-0.58979695,0.904771979,-0.819564993,-1.128814971,0.633193166,0.6094905,-0.774557967,0.06650833,0.142233114,-0.65027885,-0.260936018,-0.078571342,-0.736533413,4.245706736,0.274132867,-0.189067034,-0.887576322,-2.108165306,-0.051706115,1.265475709,-0.727903175,1.414464606,-0.907811291,1.837271419,-0.286419117,0.327887963,-1.270356222,0.517189651,0.148450715,-0.727967337,-0.754646413,-0.030369478,-1.235234757
George W Bush,287,2.332355409,-0.703561585,0.468227766,-1.720922659,-2.550378146,-1.208487389,-1.472368553,-0.24248114,0.035424312,-1.521739491,-1.194455544,-1.426830572,-0.776506379,1.273127229,-0.61544165,-1.70414832,-1.123647921,1.380656967,-1.420030542,0.231052848,-1.549509129,-0.262491726,-1.404396812,0.747495513,1.362575091,0.758452263,-0.168191175,-0.113410496,1.381403095,-1.169307419,0.030281757,0.396632311,-1.008869041,-1.070998432,0.740308362,-2.223808704,1.954769986,1.063395935,1.00299858,-0.676335979,-1.28048263,-1.072489625,0.716974467,-0.828121619,-0.893968287,0.165810912,-0.564672601,-0.133876411,0.28662045,-1.408827408,-1.289311464,0.178852415,-0.612123186,2.292971763,0.148291926,-0.277309434,-1.095104612,-1.085169675,0.448784343,1.606785385,-1.770634953,-0.567305406,-1.061381739,1.697769429,-0.518383861,1.754968078,-1.754489735,-0.177621108,1.282437181,-0.178319873,-1.361901239,0.023499809,-0.990818458
George W Bush,288,1.479815277,-1.908292628,0.965146098,-0.954531902,-1.333897568,-0.794174731,-1.010036752,-0.336847149,-0.013576686,-1.541025394,-0.810526823,-1.610818551,-0.943361433,0.978383334,-0.778701083,-1.215021177,-1.155455355,-1.140250776,1.085090444,0.746164446,-1.743771426,-0.074059614,-0.790888205,0.390975494,0.165041562,0.762998281,0.296871172,-1.476210293,0.124877926,-0.839671798,-0.090587216,0.044019104,-0.432540528,-0.261893756,0.616382877,-0.17820965,0.717987422,1.291915134,0.347962886,0.287947911,-0.715718518,0.500315655,-0.393154199,-1.345125376,0.931150937,0.524415006,-0.793664365,0.221765368,0.592210618,0.123906836,-0.601231604,-0.108416573,0.320221077,1.452563578,-0.2081372,-0.867083636,-0.934966558,-1.146395882,0.350155869,0.40700598,-1.389230889,-1.728164367,-1.146600835,-0.443448718,0.136574805,-0.582576578,-1.407037965,-2.975455064,-0.334665108,0.56984923,-0.803042212,0.14281763,-0.736054973
George W Bush,289,1.938354635,-1.148686222,1.222830034,-2.290534662,-0.345256163,-0.185725421,-1.386266035,-0.750656212,-0.176470285,-1.093463937,-0.616609459,-0.497175199,-0.724354274,2.16291132,-1.275520697,-1.746321826,-0.953331782,-1.543452579,1.659576842,-0.289635188,-1.441400265,-0.589332912,-1.113314527,0.666126246,0.592417676,0.487125813,0.100791358,-0.914367826,0.178107128,-0.488728292,-0.265219756,0.060042205,-0.455059467,-0.329490946,0.25948219,-1.493790199,1.898925062,-0.163221851,-0.624644754,0.042578212,-0.024381707,-0.342236912,-0.339745933,-0.229495381,1.110243967,0.810398659,-0.848031432,0.280156148,0.091956463,-0.022894128,-0.724619157,-0.403270127,-0.336228663,1.655870102,-0.525611955,-0.448096931,-0.704421897,-1.250282328,-0.040945235,0.02943655,-0.450533881,0.024770955,-0.705111463,2.499585525,0.172998364,-0.639934927,-1.613715713,-2.165252256,-1.132844239,-0.31902909,-1.02302723,0.232285709,-1.106258209
George W Bush,290,0.863850824,-1.738914335,1.654858652,-2.522592667,-1.092609896,-1.251192113,-1.108154814,-0.545798709,-0.235308031,-1.197766116,-0.695628671,-1.83855104,-1.009253818,-0.289169865,-0.111853498,-1.199397691,0.481986496,-0.927933202,0.888026231,-0.212424549,-0.381382543,1.298698393,-0.71708651,-0.387241123,-0.264621618,0.585000537,0.084623817,-0.935957849,1.417842402,-0.587713134,-0.076862912,0.758366475,-0.570618884,0.010241193,0.207426928,-0.385598511,1.783459302,1.115949408,-0.087593364,0.559347168,0.831386626,1.11782426,-0.78133099,-1.368110783,1.052434832,-0.645738634,0.12981895,0.266968191,0.111352618,-0.553831319,-0.060640847,-0.434579982,-0.392795125,2.004228659,-0.002403192,0.24849728,-0.543074613,-1.009268376,-0.168716382,0.330029988,-0.734880374,-0.132908488,-0.547004983,1.36957937,0.190691041,-0.334518232,-0.978658001,-0.388099291,-0.856025687,0.1291095,-0.729619904,0.393322015,-0.918337258
George W Bush,291,1.424481086,-0.724229736,0.901633462,-1.842765263,-1.619483969,-0.999083001,-1.076760484,-0.72456663,0.410307569,-0.714698627,-1.1152961,-2.203146197,-0.061318747,0.913735548,0.418047174,-1.235530952,-0.483479861,0.384051297,-0.692148319,-0.074854854,-1.084303667,0.891788972,-1.216501578,-0.351267921,1.345350689,0.463638573,0.313219396,-1.039090258,0.472345321,-1.080636076,-0.211936892,0.64619592,-0.822931756,-1.275744211,0.284169532,-1.66393924,1.968850041,0.176972678,0.273114095,-0.176125057,-0.837157121,0.335738514,0.173292576,-1.143654429,-0.087268113,0.342284042,-0.886139648,0.120116697,0.102207055,-0.395000189,-0.559008846,-0.326275479,-0.698940843,3.545624826,0.635729059,-0.243033261,0.015027811,-2.239214534,-0.010688799,1.098569395,-0.955148185,1.364291525,-0.918854455,2.772931806,-0.65290178,0.613411735,-1.018567553,0.30175606,-0.211175399,-0.644669021,-0.946623473,0.563170613,-0.380232441
George W Bush,292,1.32745679,-1.453306548,1.650366316,-1.332545396,-2.546941711,-1.586811485,-0.67044894,-0.657893823,0.613483516,-0.812768343,-1.351959772,-1.084956466,-1.14925372,2.377675403,-0.771264164,-1.432296383,-0.603880754,1.280465276,-1.083330788,0.463136463,-0.405607247,-0.608246152,-1.039816076,0.904996383,1.112584936,-0.458447335,-0.690587902,0.882979447,1.319319768,-1.445230263,0.369577157,1.463348439,-0.638516344,-1.431161422,0.41458595,-0.852156783,1.02804074,1.005404511,0.455439545,0.324837886,-0.58556422,-0.965068851,0.133177698,-0.601435358,-0.722035623,-0.253899354,-0.155205061,0.256577354,-0.070778353,-1.334633407,0.234316261,-0.50326226,-0.712944375,5.949902848,-0.254596567,0.040277821,-0.983544549,-1.621942479,0.128283174,0.795918881,-1.893343847,-0.583545118,-1.189511351,-2.198822177,-0.357747201,0.906319051,-1.151900928,1.174430176,0.552189736,1.249222509,-0.76578579,1.029937354,-0.25138015
